id,IPL_year,Match_Info,Match_Date,Match_Team,Match_Result,Match_Cricbuzz_URL,URL,Stadium,Location,Highlights_available
8411789,2009,12th match,25-04-2009,DECCAN CHARGERS vs MUMBAI INDIANS,Deccan Chargers won by 12 runs,https://www.cricbuzz.com/cricket-scores/10594/dcg-vs-mi-12th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10594/dcg-vs-mi-12th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
4246792,2009,13th match,25-04-2009,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Match abandoned without a ball bowled,https://www.cricbuzz.com/cricket-scores/10593/csk-vs-kkr-13th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10593/csk-vs-kkr-13th-match-indian-premier-league-2009,Newlands,Cape Town,FALSE
7489131,2009,14th match,26-04-2009,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Delhi Daredevils won by 6 wickets (with 4 balls remaining),https://www.cricbuzz.com/cricket-scores/10592/rcb-vs-dc-14th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10592/rcb-vs-dc-14th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,FALSE
6547783,2009,15th match,26-04-2009,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Kings XI Punjab won by 27 runs,https://www.cricbuzz.com/cricket-scores/10591/kxip-vs-rr-15th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10591/kxip-vs-rr-15th-match-indian-premier-league-2009,Newlands,Cape Town,FALSE
8418820,2009,16th match,27-04-2009,CHENNAI SUPER KINGS vs DECCAN CHARGERS,Deccan Chargers won by 6 wickets (with 3 balls remaining),https://www.cricbuzz.com/cricket-scores/10590/csk-vs-dcg-16th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10590/csk-vs-dcg-16th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
9100409,2009,17th match,27-04-2009,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Mumbai Indians won by 92 runs,https://www.cricbuzz.com/cricket-scores/10589/kkr-vs-mi-17th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10589/kkr-vs-mi-17th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,FALSE
1470768,2009,18th match,28-04-2009,DELHI CAPITALS vs RAJASTHAN ROYALS,Rajasthan Royals won by 5 wickets (with 9 balls remaining),https://www.cricbuzz.com/cricket-scores/10588/dc-vs-rr-18th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10588/dc-vs-rr-18th-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
3989564,2009,19th match,29-04-2009,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Royal Challengers Bangalore won by 5 wickets (with 1 ball remaining),https://www.cricbuzz.com/cricket-scores/10587/rcb-vs-kkr-19th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10587/rcb-vs-kkr-19th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
4487954,2009,20th match,29-04-2009,KINGS XI PUNJAB vs MUMBAI INDIANS,Kings XI Punjab won by 3 runs,https://www.cricbuzz.com/cricket-scores/10586/kxip-vs-mi-20th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10586/kxip-vs-mi-20th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
5800608,2009,21st match,30-04-2009,DECCAN CHARGERS vs DELHI CAPITALS,Delhi Daredevils won by 6 wickets (with 8 balls remaining),https://www.cricbuzz.com/cricket-scores/10585/dcg-vs-dc-21st-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10585/dcg-vs-dc-21st-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
6647370,2009,22nd match,30-04-2009,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 38 runs,https://www.cricbuzz.com/cricket-scores/10584/csk-vs-rr-22nd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10584/csk-vs-rr-22nd-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
3119959,2009,23rd match,01-05-2009,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Mumbai Indians won by 9 runs,https://www.cricbuzz.com/cricket-scores/10583/kkr-vs-mi-23rd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10583/kkr-vs-mi-23rd-match-indian-premier-league-2009,Buffalo Park,East London,FALSE
5047737,2009,24th match,01-05-2009,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Royal Challengers Bangalore won by 8 runs,https://www.cricbuzz.com/cricket-scores/10582/rcb-vs-kxip-24th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10582/rcb-vs-kxip-24th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
6334730,2009,25th match,02-05-2009,DECCAN CHARGERS vs RAJASTHAN ROYALS,Rajasthan Royals won by 3 wickets (with 2 balls remaining),https://www.cricbuzz.com/cricket-scores/10581/dcg-vs-rr-25th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10581/dcg-vs-rr-25th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,FALSE
7503900,2009,26th match,02-05-2009,CHENNAI SUPER KINGS vs DELHI CAPITALS,Chennai Super Kings won by 18 runs,https://www.cricbuzz.com/cricket-scores/10580/csk-vs-dc-26th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10580/csk-vs-dc-26th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
2703572,2009,27th match,03-05-2009,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kings XI Punjab won by 6 wickets (with 0 balls remaining),https://www.cricbuzz.com/cricket-scores/10579/kxip-vs-kkr-27th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10579/kxip-vs-kkr-27th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,FALSE
5565408,2009,28th match,03-05-2009,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Royal Challengers Bangalore won by 9 wickets (with 11 balls remaining),https://www.cricbuzz.com/cricket-scores/10578/rcb-vs-mi-28th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10578/rcb-vs-mi-28th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
6819532,2009,29th match,04-05-2009,CHENNAI SUPER KINGS vs DECCAN CHARGERS,Chennai Super Kings won by 78 runs,https://www.cricbuzz.com/cricket-scores/10577/csk-vs-dcg-29th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10577/csk-vs-dcg-29th-match-indian-premier-league-2009,Buffalo Park,East London,FALSE
9655731,2009,30th match,05-05-2009,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Rajasthan Royals won by 78 runs,https://www.cricbuzz.com/cricket-scores/10576/kxip-vs-rr-30th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10576/kxip-vs-rr-30th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
3585441,2009,31st match,05-05-2009,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Delhi Daredevils won by 9 wickets (with 6 balls remaining),https://www.cricbuzz.com/cricket-scores/10575/dc-vs-kkr-31st-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10575/dc-vs-kkr-31st-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
7290924,2009,32nd match,06-05-2009,DECCAN CHARGERS vs MUMBAI INDIANS,Deccan Chargers won by 19 runs,https://www.cricbuzz.com/cricket-scores/10574/dcg-vs-mi-32nd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10574/dcg-vs-mi-32nd-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
8710428,2009,33rd match,07-05-2009,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,Rajasthan Royals won by 7 wickets (with 30 balls remaining),https://www.cricbuzz.com/cricket-scores/10573/rcb-vs-rr-33rd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10573/rcb-vs-rr-33rd-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
2161831,2009,34th match,07-05-2009,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Chennai Super Kings won by 12 runs (D/L method),https://www.cricbuzz.com/cricket-scores/10572/csk-vs-kxip-34th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10572/csk-vs-kxip-34th-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
7731618,2009,35th match,08-05-2009,DELHI CAPITALS vs MUMBAI INDIANS,Delhi Daredevils won by 7 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10571/dc-vs-mi-35th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10571/dc-vs-mi-35th-match-indian-premier-league-2009,Buffalo Park,East London,FALSE
3978058,2009,36th match,09-05-2009,DECCAN CHARGERS vs KINGS XI PUNJAB,Kings XI Punjab won by 3 wickets (with 1 ball remaining),https://www.cricbuzz.com/cricket-scores/10570/dcg-vs-kxip-36th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10570/dcg-vs-kxip-36th-match-indian-premier-league-2009,Diamond Oval,Kimberley,FALSE
2136480,2009,37th match,09-05-2009,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 7 wickets (with 10 balls remaining),https://www.cricbuzz.com/cricket-scores/10569/csk-vs-rr-37th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10569/csk-vs-rr-37th-match-indian-premier-league-2009,Diamond Oval,Kimberley,FALSE
2849833,2009,38th match,10-05-2009,ROYAL CHALLENGERS BANGALORE vs MUMBAI INDIANS,Mumbai Indians won by 16 runs,https://www.cricbuzz.com/cricket-scores/10568/rcb-vs-mi-38th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10568/rcb-vs-mi-38th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,FALSE
9103762,2009,39th match,10-05-2009,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Delhi Daredevils won by 7 wickets (with 17 balls remaining),https://www.cricbuzz.com/cricket-scores/10567/dc-vs-kkr-39th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10567/dc-vs-kkr-39th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
4852758,2009,40th match,11-05-2009,DECCAN CHARGERS vs RAJASTHAN ROYALS,Deccan Chargers won by 53 runs,https://www.cricbuzz.com/cricket-scores/10566/dcg-vs-rr-40th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10566/dcg-vs-rr-40th-match-indian-premier-league-2009,Diamond Oval,Kimberley,FALSE
6159618,2009,41st match,12-05-2009,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Royal Challengers Bangalore won by 6 wickets (with 4 balls remaining),https://www.cricbuzz.com/cricket-scores/10565/rcb-vs-kkr-41st-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10565/rcb-vs-kkr-41st-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
5448583,2009,42nd match,12-05-2009,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 8 wickets (with 22 balls remaining),https://www.cricbuzz.com/cricket-scores/10564/kxip-vs-mi-42nd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10564/kxip-vs-mi-42nd-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
9863719,2009,43rd match,13-05-2009,DECCAN CHARGERS vs DELHI CAPITALS,Delhi Daredevils won by 12 runs,https://www.cricbuzz.com/cricket-scores/10563/dcg-vs-dc-43rd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10563/dcg-vs-dc-43rd-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
3487862,2009,44th match,14-05-2009,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 2 wickets (with 2 balls remaining),https://www.cricbuzz.com/cricket-scores/10562/rcb-vs-csk-44th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10562/rcb-vs-csk-44th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
3517162,2009,45th match,14-05-2009,MUMBAI INDIANS vs RAJASTHAN ROYALS,Rajasthan Royals won by 2 runs,https://www.cricbuzz.com/cricket-scores/10561/mi-vs-rr-45th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10561/mi-vs-rr-45th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
3185846,2009,46th match,15-05-2009,DELHI CAPITALS vs KINGS XI PUNJAB,Kings XI Punjab won by 6 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10560/dc-vs-kxip-46th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10560/dc-vs-kxip-46th-match-indian-premier-league-2009,Mangaung Oval,Bloemfontein,FALSE
6134614,2009,47th match,16-05-2009,CHENNAI SUPER KINGS vs MUMBAI INDIANS,Chennai Super Kings won by 7 wickets (with 5 balls remaining),https://www.cricbuzz.com/cricket-scores/10559/csk-vs-mi-47th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10559/csk-vs-mi-47th-match-indian-premier-league-2009,St George's Park,Port Elizabeth,FALSE
9638349,2009,48th match,16-05-2009,DECCAN CHARGERS vs KOLKATA KNIGHT RIDERS,Deccan Chargers won by 6 wickets (with 0 balls remaining),https://www.cricbuzz.com/cricket-scores/10606/dcg-vs-kkr-48th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10606/dcg-vs-kkr-48th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
8735281,2009,49th match,17-05-2009,DECCAN CHARGERS vs KINGS XI PUNJAB,Kings XI Punjab won by 1 run,https://www.cricbuzz.com/cricket-scores/10607/dcg-vs-kxip-49th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10607/dcg-vs-kxip-49th-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
9120946,2009,50th match,17-05-2009,DELHI CAPITALS vs RAJASTHAN ROYALS,Delhi Daredevils won by 14 runs,https://www.cricbuzz.com/cricket-scores/10608/dc-vs-rr-50th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10608/dc-vs-rr-50th-match-indian-premier-league-2009,Mangaung Oval,Bloemfontein,FALSE
1842848,2009,51st match,18-05-2009,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wickets (with 0 balls remaining),https://www.cricbuzz.com/cricket-scores/10609/csk-vs-kkr-51st-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10609/csk-vs-kkr-51st-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
3335125,2009,52nd match,19-05-2009,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Royal Challengers Bangalore won by 7 wickets (with 6 balls remaining),https://www.cricbuzz.com/cricket-scores/10610/rcb-vs-dc-52nd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10610/rcb-vs-dc-52nd-match-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
6278951,2009,53rd match,20-05-2009,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 4 wickets (with 3 balls remaining),https://www.cricbuzz.com/cricket-scores/10611/kkr-vs-rr-53rd-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10611/kkr-vs-rr-53rd-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
2999353,2009,54th match,20-05-2009,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Chennai Super Kings won by 24 runs,https://www.cricbuzz.com/cricket-scores/10612/csk-vs-kxip-54th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10612/csk-vs-kxip-54th-match-indian-premier-league-2009,Kingsmead,Durban,FALSE
2791001,2009,55th match,21-05-2009,DELHI CAPITALS vs MUMBAI INDIANS,Delhi Daredevils won by 4 wickets (with 15 balls remaining),https://www.cricbuzz.com/cricket-scores/10613/dc-vs-mi-55th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10613/dc-vs-mi-55th-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
3479601,2009,56th match,21-05-2009,ROYAL CHALLENGERS BANGALORE vs DECCAN CHARGERS,Royal Challengers Bangalore won by 12 runs,https://www.cricbuzz.com/cricket-scores/10614/rcb-vs-dcg-56th-match-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10614/rcb-vs-dcg-56th-match-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
3361485,2009,1st Semi-Final,22-05-2009,DELHI CAPITALS vs DECCAN CHARGERS,Deccan Chargers won by 6 wickets (with 14 balls remaining),https://www.cricbuzz.com/cricket-scores/10615/dc-vs-dcg-1st-semi-final-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10615/dc-vs-dcg-1st-semi-final-indian-premier-league-2009,SuperSport Park,Centurion,FALSE
7466772,2009,2nd Semi-Final,23-05-2009,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 6 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10616/rcb-vs-csk-2nd-semi-final-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10616/rcb-vs-csk-2nd-semi-final-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
7686413,2009,Final,24-05-2009,ROYAL CHALLENGERS BANGALORE vs DECCAN CHARGERS,Deccan Chargers won by 6 runs,https://www.cricbuzz.com/cricket-scores/10617/rcb-vs-dcg-final-indian-premier-league-2009,https://www.cricbuzz.com/live-cricket-scorecard/10617/rcb-vs-dcg-final-indian-premier-league-2009,The Wanderers Stadium,Johannesburg,FALSE
2868472,2010,1st match,12-03-2010,DECCAN CHARGERS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 11 runs,https://www.cricbuzz.com/cricket-scores/10677/dcg-vs-kkr-1st-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10677/dcg-vs-kkr-1st-match-indian-premier-league-2010,Dr DY Patil Sports Academy,Mumbai,FALSE
7601615,2010,2nd match,13-03-2010,MUMBAI INDIANS vs RAJASTHAN ROYALS,Mumbai Indians won by 4 runs,https://www.cricbuzz.com/cricket-scores/10676/mi-vs-rr-2nd-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10676/mi-vs-rr-2nd-match-indian-premier-league-2010,Brabourne Stadium,Mumbai,FALSE
5937240,2010,3rd match,13-03-2010,KINGS XI PUNJAB vs DELHI CAPITALS,Delhi Daredevils won by 5 wickets (with 1 ball remaining),https://www.cricbuzz.com/cricket-scores/10675/kxip-vs-dc-3rd-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10675/kxip-vs-dc-3rd-match-indian-premier-league-2010,Punjab Cricket Association IS Bindra Stadium,Mohali,FALSE
3522249,2010,4th match,14-03-2010,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Kolkata Knight Riders won by 7 wickets (with 4 balls remaining),https://www.cricbuzz.com/cricket-scores/10672/kkr-vs-rcb-4th-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10672/kkr-vs-rcb-4th-match-indian-premier-league-2010,Eden Gardens,Kolkata,FALSE
2732405,2010,5th match,14-03-2010,CHENNAI SUPER KINGS vs DECCAN CHARGERS,Deccan Chargers won by 31 runs,https://www.cricbuzz.com/cricket-scores/10673/csk-vs-dcg-5th-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10673/csk-vs-dcg-5th-match-indian-premier-league-2010,MA Chidambaram Stadium,Chennai,FALSE
2498437,2010,6th match,15-03-2010,RAJASTHAN ROYALS vs DELHI CAPITALS,Delhi Daredevils won by 6 wickets (with 17 balls remaining),https://www.cricbuzz.com/cricket-scores/10674/rr-vs-dc-6th-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10674/rr-vs-dc-6th-match-indian-premier-league-2010,Sardar Patel Stadium,Ahmedabad,FALSE
8653796,2010,7th match,16-03-2010,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Royal Challengers Bangalore won by 8 wickets (with 7 balls remaining),https://www.cricbuzz.com/cricket-scores/10668/rcb-vs-kxip-7th-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10668/rcb-vs-kxip-7th-match-indian-premier-league-2010,M.Chinnaswamy Stadium,Bengaluru,FALSE
9145656,2010,8th match,16-03-2010,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 55 runs,https://www.cricbuzz.com/cricket-scores/10669/kkr-vs-csk-8th-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10669/kkr-vs-csk-8th-match-indian-premier-league-2010,Eden Gardens,Kolkata,FALSE
5134933,2010,9th match,17-03-2010,DELHI CAPITALS vs MUMBAI INDIANS,Mumbai Indians won by 98 runs,https://www.cricbuzz.com/cricket-scores/10670/dc-vs-mi-9th-match-indian-premier-league-2010,https://www.cricbuzz.com/live-cricket-scorecard/10670/dc-vs-mi-9th-match-indian-premier-league-2010,Arun Jaitley Stadium,Delhi,FALSE
